FID,数量,X,Y
424,0,117.130053985999993,34.189841341200001
425,0,117.128901032000002,34.190445543999999
426,0,117.128787650000007,34.191387351700001
427,0,117.129825010999994,34.192139752899998
428,0,117.129547950000003,34.193034506200000
429,0,117.130174814000000,34.193756090100003
430,0,117.131651958999996,34.193019624900003
431,0,117.131129278000003,34.192037805100000
432,0,117.130845575999999,34.191297159699999
433,0,117.133281749999995,34.192164694500001
434,0,117.133192467000001,34.190147460200002
435,0,117.131631639999995,34.189819982600000
436,0,117.131403003000003,34.188533062300003
437,0,117.132889860999995,34.187831920100002
438,0,117.133770479999995,34.187119210500001
439,0,117.135140131000000,34.187821829299999
440,0,117.134700592000002,34.188660682100000
441,0,117.136154740999999,34.190549299700002
442,0,117.135309194000001,34.192302984400001
